User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1005698,Rashmi,P00192042,F,36-45,41,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,4,9805.0,,
1003714,Shivanshu,P00362442,F,26-35,32,0,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,2,9804.0,,
1003714,Shivanshu,P00362442,F,26-35,32,0,Telangana,Southern,Chemical,Electronics & Gadgets,3,9804.0,,
1001274,Quincy,P00115642,F,46-50,47,0,Andhra Pradesh,Southern,Media,Electronics & Gadgets,3,9803.0,,
1002959,Williamson,P00230942,F,36-45,45,1,Uttar Pradesh,Central,Hospitality,Games & Toys,1,9803.0,,
1002326,Cassandra,P00251042,F,18-25,22,0,Maharashtra,Western,IT Sector,Electronics & Gadgets,2,9802.0,,
1002219,Ausman,P00279342,F,26-35,34,1,Delhi,Central,Banking,Electronics & Gadgets,1,9801.0,,
1004238,Dona,P00180342,F,36-45,38,1,Jharkhand,Eastern,Chemical,Electronics & Gadgets,4,9801.0,,
1002918,Neoma,P00213742,F,26-35,26,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,1,9799.0,,
1002333,Jason,P00033342,F,51-55,55,1,Maharashtra,Western,Hospitality,Games & Toys,3,9795.0,,
1002919,Patricia,P00147642,F,18-25,19,0,Haryana,Northern,Construction,Electronics & Gadgets,3,9792.0,,
1000343,Vrinda,P00214442,F,36-45,41,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,1,9791.0,,
1003169,Flathmann,P00275842,F,51-55,52,1,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,2,9790.0,,
1001329,Linda,P00210942,F,18-25,23,0,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,1,9789.0,,
1003081,Kalyani,P00270942,F,26-35,30,1,Jharkhand,Eastern,Aviation,Electronics & Gadgets,4,9789.0,,
1001329,Linda,P00210942,F,18-25,23,0,Telangana,Southern,Automobile,Electronics & Gadgets,2,9789.0,,
1003683,Gross,P00273942,F,26-35,30,0,Uttar Pradesh,Central,Healthcare,Decor,2,9789.0,,
1003683,Gross,P00273942,F,26-35,30,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,3,9789.0,,
1004451,Ricardo,P00100442,F,26-35,33,1,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,2,9788.0,,
1002795,McMath,P00275842,F,51-55,55,0,Bihar,Eastern,Banking,Electronics & Gadgets,2,9786.0,,
1003328,Sonakshi,P00155742,F,55+,60,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,2,9786.0,,
1000116,Blackwell,P00066642,F,26-35,29,0,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,1,9786.0,,
1002883,Apoorva,P00359742,F,18-25,24,1,Uttarakhand,Central,Automobile,Electronics & Gadgets,2,9786.0,,
1004126,Shatayu,P00165842,F,26-35,35,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,4,9785.0,,
1003240,Nitant,P00171642,F,18-25,21,1,Himachal Pradesh,Northern,Media,Electronics & Gadgets,3,9783.0,,
1002012,Gibson,P00352242,F,26-35,32,1,Kerala,Southern,Healthcare,Electronics & Gadgets,2,9782.0,,
1000090,Rittenbach,P00044142,F,55+,56,0,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,4,9779.0,,
1001712,Michelle,P00152242,F,26-35,33,1,Kerala,Southern,Banking,Electronics & Gadgets,1,9779.0,,
1005350,Coram,P00028442,F,18-25,20,0,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,3,9778.0,,
1004950,LaWare,P00121242,F,26-35,28,0,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,1,9777.0,,
1004496,Brockman,P00057642,F,46-50,47,1,Jharkhand,Eastern,Banking,Electronics & Gadgets,1,9775.0,,
1001422,Patricia,P00246342,F,36-45,45,0,Uttar Pradesh,Central,Aviation,Decor,4,9773.0,,
1002419,Shantanu,P00255842,F,26-35,26,0,Himachal Pradesh,Northern,Construction,Electronics & Gadgets,2,9770.0,,
1005468,Kshitij,P00104842,F,26-35,28,0,Punjab,Northern,Govt,Electronics & Gadgets,1,9769.0,,
1000007,Heather,P00113242,F,36-45,45,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,2,9769.0,,
1000185,Trudy,P00220142,F,46-50,46,1,Kerala,Southern,Chemical,Electronics & Gadgets,4,9768.0,,
1003792,Geetanjali,P00181442,F,26-35,34,1,Maharashtra,Western,Textile,Electronics & Gadgets,4,9768.0,,
1002638,Damala,P00299142,F,26-35,32,0,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,1,9767.0,,
1005493,Stewart,P00219242,F,36-45,45,1,Gujarat,Western,IT Sector,Games & Toys,3,9766.0,,
1002641,Kishwar,P00028242,F,26-35,35,0,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,3,9764.0,,
1000429,Farah,P00004242,F,18-25,24,1,Uttarakhand,Central,Healthcare,Electronics & Gadgets,4,9763.0,,
1005900,Bell-,P00026042,F,26-35,35,0,Uttar Pradesh,Central,IT Sector,Decor,1,9762.0,,
1005900,Bell-,P00026042,F,26-35,35,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3,9762.0,,
1003311,Neola,P0096642,F,26-35,31,1,Himachal Pradesh,Northern,IT Sector,Games & Toys,4,9761.0,,
1000229,Dortch,P00073642,F,18-25,18,1,Uttarakhand,Central,Aviation,Electronics & Gadgets,3,9761.0,,
1000808,Kasheen,P00111142,F,26-35,29,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1,9760.0,,
1001639,Charika,P00317842,F,26-35,35,0,Maharashtra,Western,Hospitality,Games & Toys,2,9760.0,,
1003119,Samiksha,P00198142,F,46-50,50,0,Maharashtra,Western,Automobile,Electronics & Gadgets,1,9760.0,,
1003119,Samiksha,P00198142,F,46-50,50,0,Maharashtra,Western,Automobile,Electronics & Gadgets,4,9760.0,,
1005077,Venier,P00166742,F,26-35,30,0,Uttarakhand,Central,Lawyer,Electronics & Gadgets,4,9758.0,,
1004984,Steven,P00024042,F,36-45,44,1,Jharkhand,Eastern,Food Processing,Electronics & Gadgets,1,9757.0,,
1004791,Crebagga,P00113242,F,18-25,18,1,Kerala,Southern,Hospitality,Electronics & Gadgets,2,9756.0,,
1000732,Katz,P00326642,F,26-35,26,0,Uttar Pradesh,Central,Food Processing,Games & Toys,4,9756.0,,
1000639,Brennan,P00182142,F,46-50,47,0,Uttarakhand,Central,Automobile,Electronics & Gadgets,4,9756.0,,
1000324,Bruce,P00167642,F,36-45,42,0,Jharkhand,Eastern,Govt,Electronics & Gadgets,3,9755.0,,
1004510,Crebagga,P00101542,F,46-50,49,1,Uttar Pradesh,Central,IT Sector,Games & Toys,4,9755.0,,
1000339,Cheatham,P00297942,F,51-55,55,0,Rajasthan,Northern,IT Sector,Electronics & Gadgets,4,9753.0,,
1005902,Eleni,P00154742,F,51-55,51,1,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,2,9751.0,,
1001303,Akshat,P00017242,F,26-35,31,1,Kerala,Southern,IT Sector,Electronics & Gadgets,2,9749.0,,
1002477,Hane,P00113242,F,46-50,47,1,Uttar Pradesh,Central,Banking,Decor,1,9748.0,,
1001912,Hazel,P00177342,F,26-35,33,1,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,1,9743.0,,
1000329,Shrichand,P00124642,F,36-45,36,0,Kerala,Southern,Media,Electronics & Gadgets,3,9742.0,,
1003675,Hawkins,P00142142,F,36-45,42,1,Karnataka,Southern,Aviation,Games & Toys,4,9741.0,,
1000065,Krohn,P00117942,F,36-45,44,0,Haryana,Northern,Retail,Electronics & Gadgets,4,9740.0,,
1004823,Fein,P00214442,F,18-25,19,1,Kerala,Southern,Media,Electronics & Gadgets,4,9740.0,,
1005283,Annie,P00283842,F,18-25,24,0,Gujarat,Western,Media,Electronics & Gadgets,4,9734.0,,
1003760,Nida,P00121042,F,51-55,54,1,Andhra Pradesh,Southern,Aviation,Games & Toys,2,9733.0,,
1002657,Dennis,P0097942,F,0-17,17,0,Madhya Pradesh,Central,Chemical,Electronics & Gadgets,2,9733.0,,
1005642,Eplett,P00057542,F,0-17,13,0,Andhra Pradesh,Southern,Aviation,Auto,2,9732.0,,
1004312,Eaton,P00129142,F,26-35,26,0,Jharkhand,Eastern,Hospitality,Electronics & Gadgets,3,9732.0,,
1004953,Sukrith,P00140742,F,36-45,43,1,Haryana,Northern,IT Sector,Electronics & Gadgets,2,9731.0,,
1002866,Ausman,P00058042,F,26-35,30,0,Kerala,Southern,Automobile,Electronics & Gadgets,3,9731.0,,
1001035,Christina,P00058042,F,18-25,19,0,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,2,9730.0,,
1001414,Luke,P00147742,F,18-25,18,0,Kerala,Southern,IT Sector,Electronics & Gadgets,4,9729.0,,
1003821,Shantanu,P00209142,F,26-35,31,0,Haryana,Northern,Healthcare,Electronics & Gadgets,4,9728.0,,
1001124,Hamilton,P00127342,F,26-35,33,0,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,3,9728.0,,
1001124,Hamilton,P00127342,F,26-35,33,0,Telangana,Southern,IT Sector,Electronics & Gadgets,2,9728.0,,
1000214,Kargatis,P00156742,F,18-25,25,0,Jharkhand,Eastern,Banking,Electronics & Gadgets,1,9727.0,,
1004318,Carlisle,P00123642,F,26-35,35,1,Jharkhand,Eastern,Banking,Electronics & Gadgets,2,9727.0,,
1003619,Harrigan,P00234742,F,51-55,51,0,Uttar Pradesh,Central,Banking,Decor,1,9727.0,,
1002852,Harshita,P00180042,F,26-35,35,0,Haryana,Northern,Media,Electronics & Gadgets,4,9726.0,,
1001685,Bradley,P00054942,F,36-45,37,0,Madhya Pradesh,Central,Agriculture,Electronics & Gadgets,4,9726.0,,
1005256,Grant,P00313842,F,26-35,28,1,Rajasthan,Northern,Food Processing,Electronics & Gadgets,1,9726.0,,
1004777,Beltran,P00275842,F,26-35,33,1,Uttar Pradesh,Central,Banking,Electronics & Gadgets,1,9725.0,,
1001666,Swint,P00302642,F,26-35,28,1,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,2,9724.0,,
1003410,Kamberova,P00243242,F,36-45,38,0,Bihar,Eastern,IT Sector,Electronics & Gadgets,2,9721.0,,
1005634,D'Ascenzo,P00161942,F,26-35,29,0,Telangana,Southern,Media,Electronics & Gadgets,2,9719.0,,
1005634,D'Ascenzo,P00161942,F,26-35,29,0,Uttarakhand,Central,Media,Electronics & Gadgets,1,9719.0,,
1004856,Garverick,P00108242,F,26-35,34,1,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,4,9718.0,,
1005722,Shourya,P00192942,F,26-35,28,1,Bihar,Eastern,Construction,Games & Toys,4,9717.0,,
1004521,Riya,P00205942,F,36-45,42,0,Gujarat,Western,Aviation,Electronics & Gadgets,1,9717.0,,
1005948,Lebron,P00341342,F,55+,85,0,Maharashtra,Western,Aviation,Games & Toys,1,9715.0,,
1002088,Divyansha,P00233542,F,51-55,54,0,Delhi,Central,Banking,Electronics & Gadgets,2,9714.0,,
1004656,Häberlin,P00001142,F,26-35,34,0,Uttar Pradesh,Central,Banking,Decor,1,9714.0,,
1000975,Buch,P00359042,F,36-45,40,0,Bihar,Eastern,Govt,Electronics & Gadgets,1,9713.0,,
1001828,Nguyen,P00268442,F,18-25,24,0,Haryana,Northern,Govt,Games & Toys,1,9713.0,,
1005858,Kipp,P00114742,F,26-35,27,0,Rajasthan,Northern,Textile,Electronics & Gadgets,2,9713.0,,
1002195,Shatayu,P00323942,F,0-17,12,1,Haryana,Northern,Lawyer,Electronics & Gadgets,1,9708.0,,
1005120,Jesslyn,P00139942,F,51-55,51,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,1,9708.0,,
1002685,West,P00115142,F,46-50,46,0,Punjab,Northern,Healthcare,Electronics & Gadgets,1,9708.0,,
1003391,Rose,P00280242,F,18-25,21,1,Rajasthan,Northern,Banking,Electronics & Gadgets,2,9708.0,,
1002664,percer,P00110942,F,36-45,37,1,Jharkhand,Eastern,Hospitality,Electronics & Gadgets,2,9706.0,,
1000163,Rachel,P00179442,F,18-25,21,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,4,9705.0,,
1003643,Gibson,P00035842,F,26-35,35,0,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,3,9705.0,,
1005300,Shivanshu,P00029742,F,26-35,34,1,Uttar Pradesh,Central,Banking,Electronics & Gadgets,1,9705.0,,
1005466,Sean,P00084942,F,26-35,30,0,Andhra Pradesh,Southern,Retail,Electronics & Gadgets,1,9703.0,,
1002644,Tony,P00116842,F,18-25,23,0,Kerala,Southern,Healthcare,Electronics & Gadgets,3,9703.0,,
1001861,Eno,P00155742,F,51-55,55,0,Haryana,Northern,Construction,Games & Toys,2,9702.0,,
1003527,Manisha,P00254242,F,26-35,32,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3,9702.0,,
1003934,Ann,P00345742,F,26-35,26,0,Kerala,Southern,Food Processing,Electronics & Gadgets,2,9701.0,,
1005998,Nitant,P00317942,F,18-25,24,0,Uttarakhand,Central,Healthcare,Electronics & Gadgets,4,9701.0,,
1000036,Sonia,P00147742,F,26-35,32,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,4,9699.0,,
1005636,Tran,P00145442,F,26-35,31,1,Himachal Pradesh,Northern,Chemical,Electronics & Gadgets,1,9699.0,,
1002225,Christensen,P00117842,F,26-35,34,0,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,2,9699.0,,
1001835,Jamie,P00196142,F,26-35,34,0,Maharashtra,Western,Banking,Electronics & Gadgets,3,9699.0,,
1003884,Catlett,P00153742,F,18-25,19,0,Gujarat,Western,Automobile,Electronics & Gadgets,4,9698.0,,
1004844,Brendan,P00014542,F,46-50,47,0,Delhi,Central,IT Sector,Electronics & Gadgets,2,9697.0,,
1004844,Brendan,P00014542,F,46-50,47,0,Uttarakhand,Central,IT Sector,Electronics & Gadgets,1,9697.0,,
1003315,Chuck,P00024642,F,26-35,30,0,Maharashtra,Western,IT Sector,Electronics & Gadgets,1,9696.0,,
1005479,Carreira,P00331942,F,36-45,44,0,Maharashtra,Western,Media,Electronics & Gadgets,2,9696.0,,
1004704,Manshul,P00085242,F,18-25,24,1,Andhra Pradesh,Southern,Automobile,Auto,4,9692.0,,
1005682,Donatelli,P00222142,F,18-25,22,0,Himachal Pradesh,Northern,Retail,Games & Toys,3,9690.0,,
1003607,Witt,P00122442,F,36-45,44,0,Uttar Pradesh,Central,Healthcare,Games & Toys,3,9678.0,,
1002880,House,P00114442,F,18-25,20,1,Maharashtra,Western,Media,Games & Toys,4,9672.0,,
1002611,Rachna,P00249142,F,26-35,30,0,Maharashtra,Western,Banking,Games & Toys,4,9662.0,,
1002113,Selesnick,P00108442,F,26-35,29,0,Himachal Pradesh,Northern,Govt,Games & Toys,1,9659.0,,
1005880,Zettner,P00117742,F,26-35,26,0,Madhya Pradesh,Central,Lawyer,Games & Toys,2,9656.0,,
1003198,Chetan,P00110542,F,26-35,28,1,Maharashtra,Western,Automobile,Games & Toys,2,9655.0,,
1001333,Staavos,P00111442,F,26-35,31,0,Maharashtra,Western,Lawyer,Games & Toys,3,9648.0,,
1003808,Vishakha,P00313542,F,26-35,32,0,Madhya Pradesh,Central,Govt,Games & Toys,2,9632.0,,
1003683,Gross,P0009942,F,26-35,27,0,Maharashtra,Western,Lawyer,Games & Toys,3,9626.0,,
1005795,Conant,P00251542,F,26-35,27,1,Karnataka,Southern,IT Sector,Games & Toys,4,9620.0,,
1004088,Clytie,P00170342,F,26-35,31,1,Jharkhand,Eastern,Banking,Games & Toys,3,9613.0,,
1002304,Yoseph,P00208742,F,46-50,46,1,Uttar Pradesh,Central,Aviation,Games & Toys,2,9606.0,,
1000454,Eudokia,P00361842,F,26-35,27,0,Andhra Pradesh,Southern,IT Sector,Games & Toys,3,9594.0,,
1004064,Skach,P00117142,F,46-50,49,1,Uttar Pradesh,Central,Aviation,Games & Toys,1,9590.0,,
1003613,Nitant,P00080342,F,26-35,29,0,Uttar Pradesh,Central,Banking,Games & Toys,3,9586.0,,
1005233,Yana,P00088942,F,26-35,31,0,Karnataka,Southern,Chemical,Games & Toys,3,9584.0,,
1002848,Cyra,P00059442,F,26-35,30,0,Himachal Pradesh,Northern,Textile,Games & Toys,1,9572.0,,
1000134,Bickford,P00162442,F,26-35,26,0,Bihar,Eastern,IT Sector,Games & Toys,3,9568.0,,
1005473,Tillman,P00313842,F,26-35,31,0,Himachal Pradesh,Northern,Aviation,Games & Toys,1,9568.0,,
1002507,Lakshmi,P00036342,F,26-35,34,0,Maharashtra,Western,Healthcare,Games & Toys,4,9568.0,,
1002502,Kimmel,P00117842,F,55+,89,1,Gujarat,Western,Media,Games & Toys,1,9565.0,,
1000471,Zewe,P00348942,F,36-45,45,1,Uttar Pradesh,Central,Food Processing,Games & Toys,2,9562.0,,
1005872,Hughsby,P00255842,F,26-35,30,1,Maharashtra,Western,Banking,Games & Toys,4,9559.0,,
1001128,Weiss,P00272542,F,26-35,27,1,Uttar Pradesh,Central,Banking,Games & Toys,2,9552.0,,
1002943,Jasper,P00277442,F,36-45,42,1,Maharashtra,Western,Automobile,Games & Toys,4,9527.0,,
1000157,Michelle,P00102042,F,36-45,41,1,Andhra Pradesh,Southern,IT Sector,Auto,4,9386.0,,
1001015,Bharat,P00120242,F,36-45,36,0,Delhi,Central,Media,Stationery,3,9049.0,,
1001100,Wilson,P00032142,F,26-35,35,0,Kerala,Southern,Automobile,Clothing & Apparel,1,8907.0,,
1002043,Roper,P00279442,F,26-35,32,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,8904.0,,
1000533,Akash,P00195342,F,26-35,29,0,Maharashtra,Western,Construction,Clothing & Apparel,4,8903.0,,
1002185,Drucker,P00112142,F,46-50,46,1,Uttarakhand,Central,Govt,Clothing & Apparel,1,8903.0,,
1004832,Frazer,P00059442,F,26-35,35,0,Gujarat,Western,Media,Clothing & Apparel,3,8902.0,,
1003762,Dan,P00257642,F,51-55,52,1,Jharkhand,Eastern,Automobile,Clothing & Apparel,3,8902.0,,
1000422,Hawkins,P00132042,F,55+,64,1,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,4,8900.0,,
1001366,Muhammed,P00086842,F,0-17,17,1,Himachal Pradesh,Northern,Media,Clothing & Apparel,3,8900.0,,
1003313,Roland,P00270842,F,36-45,36,1,Kerala,Southern,Healthcare,Clothing & Apparel,1,8899.0,,
1001671,Manish,P00265342,F,36-45,39,0,Madhya Pradesh,Central,Automobile,Clothing & Apparel,2,8897.0,,
1000036,Sonia,P00035942,F,26-35,34,0,Uttar Pradesh,Central,Construction,Clothing & Apparel,1,8897.0,,
1004008,Max,P00337842,F,18-25,19,0,Bihar,Eastern,Healthcare,Clothing & Apparel,1,8896.0,,
1004406,Jenna,P00002442,F,26-35,32,0,Kerala,Southern,Aviation,Clothing & Apparel,2,8896.0,,
1002909,Debra,P00259842,F,26-35,35,0,Maharashtra,Western,Aviation,Clothing & Apparel,3,8896.0,,
1000466,Sissman,P00010842,F,26-35,29,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,8896.0,,
1001362,Holden,P00142142,F,36-45,41,0,Gujarat,Western,Aviation,Clothing & Apparel,3,8895.0,,
1003999,Thomas,P00015842,F,36-45,37,1,Karnataka,Southern,Healthcare,Clothing & Apparel,2,8895.0,,
1005988,Hunt,P00039742,F,26-35,30,1,Uttar Pradesh,Central,Media,Clothing & Apparel,4,8895.0,,
1004352,Herman,P00258942,F,18-25,20,0,Delhi,Central,IT Sector,Clothing & Apparel,3,8894.0,,
1004344,Hildebrand,P00069342,F,26-35,35,0,Jharkhand,Eastern,Healthcare,Clothing & Apparel,1,8894.0,,
1003878,Poddar,P00344742,F,36-45,45,0,Madhya Pradesh,Central,Aviation,Clothing & Apparel,1,8894.0,,
1003850,Smith,P00303842,F,18-25,21,1,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,2,8893.0,,
1001797,Akshata,P00327242,F,36-45,42,1,Delhi,Central,Automobile,Clothing & Apparel,2,8893.0,,
1004774,Bixby,P00114942,F,46-50,48,0,Maharashtra,Western,Media,Clothing & Apparel,1,8893.0,,
1001640,Sarah,P00250342,F,36-45,45,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,8893.0,,
1005872,Hughsby,P00220442,F,26-35,30,1,Uttarakhand,Central,IT Sector,Clothing & Apparel,2,8893.0,,
1001943,Phelps,P00115742,F,18-25,20,0,Kerala,Southern,Textile,Clothing & Apparel,3,8892.0,,
1004041,Fritzler,P00078242,F,18-25,22,0,Maharashtra,Western,Automobile,Clothing & Apparel,3,8892.0,,
1000166,Angele,P00022542,F,18-25,24,0,Uttarakhand,Central,Media,Clothing & Apparel,1,8891.0,,
1004512,Hastings,P00313842,F,26-35,31,0,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,3,8890.0,,
1001973,Jay,P00084842,F,26-35,31,0,Haryana,Northern,Agriculture,Clothing & Apparel,1,8890.0,,
1001836,Brian,P00214442,F,26-35,35,1,Maharashtra,Western,Hospitality,Clothing & Apparel,1,8889.0,,
1002145,Dheeraj,P00277442,F,18-25,24,0,Bihar,Eastern,Retail,Clothing & Apparel,1,8888.0,,
1005958,Darley,P00128942,F,46-50,46,0,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,8885.0,,
1000720,Lisa,P00117542,F,18-25,23,1,Haryana,Northern,Hospitality,Clothing & Apparel,2,8884.0,,
1004014,O'Connel,P00150442,F,26-35,35,0,Haryana,Northern,Healthcare,Clothing & Apparel,1,8884.0,,
1001884,Eugene,P00183042,F,46-50,49,1,Karnataka,Southern,Banking,Clothing & Apparel,1,8883.0,,
1000331,Bhargav,P00293242,F,26-35,27,1,Delhi,Central,IT Sector,Clothing & Apparel,1,8882.0,,
1005980,Sudhir,P00313442,F,55+,86,1,Uttarakhand,Central,Textile,Clothing & Apparel,3,8882.0,,
1001340,Saphhira,P00062042,F,26-35,34,1,Kerala,Southern,Aviation,Clothing & Apparel,3,8880.0,,
1004728,Larry,P00215842,F,26-35,31,1,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,8879.0,,
1001077,Elpida,P00195242,F,26-35,28,0,Maharashtra,Western,Textile,Clothing & Apparel,3,8879.0,,
1002051,Hackney,P00163342,F,36-45,36,0,Jharkhand,Eastern,Media,Clothing & Apparel,4,8877.0,,
1001137,Dave,P00249542,F,18-25,19,0,Haryana,Northern,Govt,Clothing & Apparel,3,8876.0,,
1000300,Sissman,P00010742,F,26-35,31,0,Himachal Pradesh,Northern,Govt,Clothing & Apparel,3,8876.0,,
1002012,Gibson,P0096942,F,26-35,29,1,Maharashtra,Western,IT Sector,Clothing & Apparel,2,8874.0,,
1004215,Lycoris,P00083842,F,26-35,31,0,Gujarat,Western,Construction,Clothing & Apparel,3,8872.0,,
1002930,Stephanie,P00162142,F,51-55,52,0,Jharkhand,Eastern,Construction,Clothing & Apparel,3,8872.0,,
1000031,Gaurav,P00270842,F,55+,65,1,Uttarakhand,Central,Food Processing,Clothing & Apparel,4,8872.0,,
1005132,Justin,P00194242,F,36-45,37,0,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,8871.0,,
1002994,Hemant,P00170342,F,36-45,38,0,Kerala,Southern,Banking,Clothing & Apparel,3,8871.0,,
1003650,Ginny,P00163142,F,26-35,30,0,Maharashtra,Western,Automobile,Clothing & Apparel,2,8871.0,,
1000911,Jaydeep,P00028042,F,51-55,55,0,Maharashtra,Western,Banking,Clothing & Apparel,2,8871.0,,
1003841,Philip,P00320242,F,46-50,49,0,Delhi,Central,Healthcare,Stationery,4,8870.0,,
1000709,Sarah,P00179842,F,18-25,22,0,Himachal Pradesh,Northern,Chemical,Clothing & Apparel,4,8870.0,,
1001779,Wiediger,P00070042,F,18-25,21,0,Jharkhand,Eastern,Govt,Clothing & Apparel,2,8870.0,,
1003393,Blume,P00277642,F,36-45,37,0,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,4,8870.0,,
1004448,Akshat,P00085942,F,26-35,35,0,Uttarakhand,Central,Retail,Clothing & Apparel,2,8868.0,,
1003415,Arsheen,P00162442,F,36-45,38,0,Himachal Pradesh,Northern,Chemical,Clothing & Apparel,1,8867.0,,
1004116,Ramesh,P00248142,F,36-45,39,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,3,8866.0,,
1002627,Vaibhav,P00269942,F,26-35,26,0,Bihar,Eastern,Textile,Clothing & Apparel,3,8864.0,,
1002352,Catherine,P00223642,F,51-55,54,0,Uttar Pradesh,Central,Banking,Clothing & Apparel,4,8864.0,,
1002676,Jitesh,P00117242,F,55+,62,0,Jharkhand,Eastern,Food Processing,Clothing & Apparel,3,8863.0,,
1005511,Cox,P00111242,F,46-50,49,1,Karnataka,Southern,Banking,Clothing & Apparel,4,8863.0,,
1001306,Airdo,P00121042,F,26-35,28,1,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,4,8861.0,,
1003620,Catini,P00048042,F,26-35,33,1,Karnataka,Southern,Banking,Clothing & Apparel,3,8860.0,,
1003905,Daniels,P00112542,F,26-35,30,0,Madhya Pradesh,Central,Aviation,Clothing & Apparel,2,8859.0,,
1000223,Hernandez,P00113342,F,26-35,28,1,Bihar,Eastern,Healthcare,Clothing & Apparel,3,8856.0,,
1004855,Huffman,P00146142,F,26-35,29,0,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,8855.0,,
1001912,Hazel,P00125042,F,26-35,34,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,8855.0,,
1001545,Pranjali,P00108842,F,26-35,27,1,Haryana,Northern,Banking,Clothing & Apparel,3,8854.0,,
1002986,Boyes,P00239242,F,26-35,29,1,Rajasthan,Northern,Hospitality,Clothing & Apparel,1,8854.0,,
1001916,Flashing,P00204742,F,46-50,46,1,Karnataka,Southern,Textile,Footwear & Shoes,4,8852.0,,
1001122,Vini,P00233342,F,55+,76,1,Uttarakhand,Central,Hospitality,Clothing & Apparel,4,8852.0,,
1004425,Indulekha,P00182142,F,36-45,37,1,Uttar Pradesh,Central,Textile,Clothing & Apparel,3,8851.0,,
1004742,Carmichael,P00024742,F,26-35,31,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,2,8850.0,,
1005837,Kunst,P00050242,F,26-35,27,0,Punjab,Northern,Construction,Clothing & Apparel,1,8848.0,,
1002045,Pryor,P00146242,F,0-17,12,1,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,3,8847.0,,
1003285,Deggeller,P00182242,F,26-35,28,0,Kerala,Southern,Healthcare,Clothing & Apparel,2,8847.0,,
1004033,Chetan,P00192542,F,26-35,30,1,Karnataka,Southern,Lawyer,Footwear & Shoes,4,8845.0,,
1003081,Kalyani,P00090842,F,26-35,32,1,Madhya Pradesh,Central,Retail,Clothing & Apparel,4,8845.0,,
1000985,Rohit,P00120042,F,26-35,28,1,Maharashtra,Western,IT Sector,Clothing & Apparel,3,8845.0,,
1002676,Jitesh,P00313542,F,55+,65,0,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,4,8844.0,,
1005528,Darren,P00184942,F,51-55,52,0,Madhya Pradesh,Central,Automobile,Clothing & Apparel,3,8844.0,,
1000539,Deborah,P00010942,F,26-35,32,0,Karnataka,Southern,Construction,Clothing & Apparel,3,8843.0,,
1000604,Pistek,P00295942,F,46-50,50,0,Haryana,Northern,Govt,Clothing & Apparel,2,8842.0,,
